{'timestamp': '2026-08-21 07:50:36', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:54:11', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:54:12', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:54:13', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:54:14', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:54:15', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:54:16', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:54:17', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:54:18', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:54:19', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:54:20', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:54:21', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:54:22', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:54:23', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:54:24', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:54:25', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:54:26', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:54:27', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': False}
{'timestamp': '2026-08-21 07:54:28', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.70', 'success': False}
{'timestamp': '2026-08-21 07:54:29', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': False}
{'timestamp': '2026-08-21 07:54:30', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.33', 'success': False}
{'timestamp': '2026-08-21 07:54:31', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': False}
{'timestamp': '2026-08-21 07:54:32', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': False}
{'timestamp': '2026-08-21 07:54:33', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': False}
{'timestamp': '2026-08-21 07:54:34', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.42', 'success': False}
{'timestamp': '2026-08-21 07:54:35', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': False}
{'timestamp': '2026-08-21 07:54:36', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': False}
{'timestamp': '2026-08-21 07:54:37', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:54:38', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:54:39', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:54:40', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:54:41', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:54:42', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:54:43', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:54:44', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:54:45', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:54:46', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:54:47', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:54:48', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:54:49', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:54:50', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:54:51', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:54:52', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:54:53', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:54:54', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:54:55', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:54:56', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:54:57', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:54:58', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:54:59', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:55:00', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:55:01', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:55:02', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:55:03', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:55:04', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:55:05', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:55:06', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:55:07', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:55:08', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': False}
{'timestamp': '2026-08-21 07:55:09', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': False}
{'timestamp': '2026-08-21 07:55:10', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': False}
{'timestamp': '2026-08-21 07:55:11', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': False}
{'timestamp': '2026-08-21 07:55:12', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': False}
{'timestamp': '2026-08-21 07:55:13', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': False}
{'timestamp': '2026-08-21 07:55:14', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.85', 'success': False}
{'timestamp': '2026-08-21 07:55:15', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': False}
{'timestamp': '2026-08-21 07:55:16', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.52', 'success': False}
{'timestamp': '2026-08-21 07:55:17', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:55:18', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:55:19', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:55:20', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:55:21', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:55:22', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:55:23', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:55:24', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:55:25', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:55:26', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:55:27', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:55:28', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:55:29', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:55:30', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:55:31', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:55:32', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:55:33', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:55:34', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:55:35', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:55:36', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:55:37', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:55:38', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:55:39', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:55:40', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:55:41', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:55:42', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:55:43', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:55:44', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:55:45', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:55:46', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:55:47', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.50', 'success': True}
{'timestamp': '2026-08-21 07:55:48', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': False}
{'timestamp': '2026-08-21 07:55:49', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': False}
{'timestamp': '2026-08-21 07:55:50', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': False}
{'timestamp': '2026-08-21 07:55:51', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': False}
{'timestamp': '2026-08-21 07:55:52', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': False}
{'timestamp': '2026-08-21 07:55:53', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': False}
{'timestamp': '2026-08-21 07:55:54', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': False}
{'timestamp': '2026-08-21 07:55:55', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': False}
{'timestamp': '2026-08-21 07:55:56', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.86', 'success': False}
{'timestamp': '2026-08-21 07:55:57', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:55:58', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:55:59', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:56:00', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:56:01', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:56:02', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:56:03', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:56:04', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:56:05', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:56:06', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:56:07', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:56:08', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:56:09', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:56:10', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:56:11', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:56:12', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:56:13', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:56:14', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:56:15', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:56:16', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:56:17', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:56:18', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:56:19', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:56:20', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:56:21', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:56:22', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:56:23', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:56:24', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:56:25', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:56:26', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:56:27', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:56:28', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.85', 'success': False}
{'timestamp': '2026-08-21 07:56:29', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.34', 'success': False}
{'timestamp': '2026-08-21 07:56:30', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.35', 'success': False}
{'timestamp': '2026-08-21 07:56:31', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': False}
{'timestamp': '2026-08-21 07:56:32', 'server': 'Auth-2', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': False}
{'timestamp': '2026-08-21 07:56:33', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:56:34', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': False}
{'timestamp': '2026-08-21 07:56:35', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.97', 'success': False}
{'timestamp': '2026-08-21 07:56:36', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': False}
{'timestamp': '2026-08-21 07:56:37', 'server': 'Auth-2', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:56:38', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:56:39', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:56:40', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:56:41', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:56:42', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:56:43', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:56:44', 'server': 'Auth-1', 'username': 'bob', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:56:45', 'server': 'Auth-1', 'username': 'alice', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:56:46', 'server': 'Auth-1', 'username': 'dave', 'source_ip': '10.0.0.10', 'success': True}
{'timestamp': '2026-08-21 07:56:47', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:56:48', 'server': 'Auth-2', 'username': 'carol', 'source_ip': '10.0.0.12', 'success': True}
{'timestamp': '2026-08-21 07:56:49', 'server': 'Auth-2', 'username': 'dave', 'source_ip': '10.0.0.11', 'success': True}
{'timestamp': '2026-08-21 07:56:50', 'server': 'Auth-1', 'username': 'carol', 'source_ip': '10.0.0.10', 'success': True}
